UserID,Item1,Item2,bitClassification
2516,3640,1832,0
55,3367,3400,1
1042,408,3635,1
4528,1175,1076,0
4741,3150,1004,0
4207,155,2432,0
5588,1418,1611,1
1341,533,1614,1
3665,2115,2908,1
4465,3110,2009,1
4654,3381,775,0
117,2807,880,0
34,1855,585,0
3806,2013,3175,1
3749,2797,2936,1
4634,926,2401,0
483,1907,2254,1
3718,507,1438,1
3324,3423,2071,0
5668,2006,3502,1
1280,1693,1023,0
4516,3652,3365,0
1955,1907,1062,0
1218,231,628,1
5578,3137,1431,1
2969,1886,127,0
1401,3319,2013,1
1239,2566,2308,0
5627,3235,2527,0
3049,2329,550,1
5040,718,532,1
435,1555,1982,0
1552,2964,292,0
4152,3207,2088,1
4405,3663,3522,1
2705,1693,565,1
422,2261,223,0
4200,1708,1907,0
2204,3541,1622,0
344,3634,814,1
753,772,3587,1
2065,3049,1023,1
5874,1598,2491,1
4423,240,755,1
3769,1438,2706,0
4639,2892,290,0
148,926,2557,1
3051,255,278,0
1692,3360,2102,1
5240,1200,3605,1
5521,3511,609,1
1498,639,702,0
5699,1896,3373,1
1902,1046,2121,1
1343,2003,3409,1
3899,2211,2288,0
5467,2462,1581,0
5547,2491,2793,1
5417,863,127,1
4974,3200,1527,0
731,1210,2339,0
2570,736,1506,0
4079,3314,3267,1
3012,2211,665,0
5661,2970,2338,0
4860,540,2412,1
5512,3359,463,1
3224,671,2241,1
4271,1926,2417,1
2082,512,3365,1
3266,1397,25,0
64,1786,3523,1
4874,1369,1529,0
2114,3652,2016,0
4019,2211,943,0
3770,2820,290,1
3804,2587,3151,1
722,1682,794,1
5248,61,3554,0
4403,2057,782,0
5420,641,839,0
2711,287,909,0
2160,602,15,1
3004,290,2990,1
164,2602,1153,0
4215,3228,634,1
1669,358,2282,1
1128,1759,3609,0
5626,895,1289,1
3405,1361,628,1
3133,217,538,1
4366,1075,2709,0
4950,3535,2272,1
3477,3109,2871,1
1627,2453,3545,1
4129,1201,1518,0
5836,127,2587,1
4863,3400,1532,1
3958,1701,307,1
4185,1760,1707,1
4164,2797,2032,0
3547,2842,1441,0
769,634,498,1
1703,2697,548,1
2921,948,2013,1
4105,359,3527,1
2677,320,432,0
2101,1743,2468,0
3138,1585,2272,1
786,447,3034,1
2859,2411,3620,0
4648,1705,3062,1
2594,1189,550,0
1945,639,549,1
3680,2705,427,0
2800,870,2390,1
771,2197,2863,1
3505,1909,2338,1
2315,3289,1037,1
4502,3600,565,1
4683,1512,3600,0
1742,1630,2057,1
750,3449,3198,0
2953,369,1708,0
1219,321,3127,1
804,562,2007,0
3960,2705,3200,0
5775,368,2846,1
2826,1691,1125,1
5352,408,1432,0
2019,1462,2697,0
2470,3077,1015,1
221,1832,28,0
5745,1271,2772,0
4591,972,1760,0
5783,1066,622,1
4678,2830,847,0
2601,647,648,1
3971,3,2359,1
3801,3684,412,1
4498,408,1598,0
5912,592,1892,1
3774,808,142,1
1483,1224,3203,0
3185,706,1874,1
1431,3599,1963,0
4657,767,2076,0
387,497,3224,1
1151,1360,412,0
4679,2892,423,1
4664,1041,1632,0
4126,1743,775,0
2950,2830,724,0
4609,2230,1630,1
5345,1732,3666,1
4346,2467,621,1
355,1283,2066,1
5064,1621,847,0
1521,538,3523,1
4873,2077,320,0
4473,2768,3507,0
1006,1509,2681,1
3528,1319,2104,1
4970,3429,567,0
2885,2691,2614,1
1874,463,2582,0
582,3148,56,0
6035,2411,1078,0
1268,95,325,0
2193,2609,1461,1
4746,307,3541,0
1721,775,90,0
5132,195,1003,0
5511,1037,1162,0
3922,3668,3604,1
1052,1432,2043,0
3192,817,3620,0
5233,538,3519,0
1560,742,846,0
5318,638,3072,1
13,634,1833,1
3556,2324,2560,0
5513,602,745,1
1596,1723,3163,1
132,1546,517,0
211,911,920,1
5463,3369,1965,1
2675,1685,1584,1
5065,1448,2577,1
2657,1243,37,1
5477,2320,3689,1
952,2433,266,0
5890,115,2261,1
2876,2592,840,1
3179,3408,775,1
5599,1726,1253,1
3778,2069,417,1
2798,2627,2091,1
18,1692,2272,0
2276,2010,2491,1
5933,2830,3694,1
4300,2153,2167,1
5253,639,3598,0
843,1944,2970,1
3921,458,307,1
5351,3064,2766,1
5531,532,146,0
3450,1387,3035,1
5141,223,1253,1
4175,738,3697,0
5286,477,1705,1
3565,2986,2473,0
1379,2626,3163,1
2261,1185,287,1
1873,1357,89,0
783,3675,1529,1
4068,259,281,0
359,435,2940,0
1928,2029,1116,0
5207,2394,1323,0
960,710,2875,0
1600,3350,273,0
4788,135,3069,0
1539,700,1153,1
2038,3151,708,0
626,1611,1703,0
3073,244,2532,1
3903,1203,2940,0
264,3432,2261,1
4651,2491,1603,1
5348,635,3504,0
1746,3446,127,1
1243,641,241,0
5242,3309,2721,1
5413,1949,408,1
5889,466,2009,0
2015,1836,262,1
3548,2584,1743,1
580,197,3365,1
57,915,1712,0
5271,1331,3146,0
1493,2066,3444,1
3308,1791,2491,1
2158,1385,1705,1
5635,2936,2458,0
395,3694,854,0
556,2384,2797,0
3503,3353,1428,0
821,2832,2971,1
2153,1510,1692,1
5219,1253,2028,1
5357,2656,901,0
2744,2486,1253,1
5976,3701,1620,1
3055,1383,1259,0
2722,1631,3016,0
592,3666,2652,1
1565,2380,1800,0
5287,1019,3300,0
5385,2462,2273,1
2504,3062,734,1
3107,3299,276,0
2044,2210,639,1
3964,1663,1280,1
4506,769,3503,0
2035,1553,2774,0
1935,2419,1611,1
552,1760,370,1
1171,575,2990,1
1731,517,520,0
1903,2010,1385,1
1249,3145,3106,0
5178,3330,3003,1
4614,307,1617,0
4779,510,3523,0
3555,2254,3224,0
2369,549,1802,0
2385,838,726,1
1639,876,274,1
1764,2390,2886,0
3784,2211,1369,0
2330,2558,1601,1
2978,3411,838,1
5757,1611,1637,1
5623,838,3265,0
1430,222,2327,0
1544,2938,1546,1
6016,3,2277,0
5363,3605,2241,1
3316,531,3604,1
603,3666,506,0
942,274,1874,0
3758,811,2329,0
3754,959,3408,0
4631,645,3419,1
1274,995,3128,0
676,3477,177,1
3008,1189,154,1
4536,629,963,0
1849,3309,6,0
2542,1371,1421,0
6018,2993,1900,1
6006,476,1189,1
3705,918,2525,1
159,494,3016,1
2234,469,262,1
3406,1911,1485,0
176,3218,2017,0
4199,2868,3605,0
3346,1656,1759,0
3373,2913,3245,1
4125,2333,1189,1
1258,601,2980,0
4345,695,2121,0
2126,3627,2061,1
997,2458,1312,0
2698,1095,2683,0
3099,1089,339,0
5020,838,1185,0
3152,88,3228,0
2099,3557,310,1
2940,564,1386,0
2592,1596,1147,0
4991,538,2937,0
3755,1371,672,0
905,538,937,0
3653,1310,3233,1
1748,2440,3519,0
3292,2066,428,1
1168,1019,3419,0
2703,246,1360,0
1059,2650,3541,1
3614,3337,1282,1
5794,3365,3334,0
5716,1712,2044,1
3970,2032,926,0
1686,3626,52,1
845,2549,671,1
621,3627,2664,1
3773,924,3238,1
2622,2936,1157,1
3140,266,857,0
1714,72,517,1
5356,734,2187,0
3203,133,1003,0
5769,1568,1753,1
2753,2102,2462,0
4322,1874,880,1
2390,3697,1227,0
596,1339,2497,0
3650,2013,1524,0
2345,1892,1066,1
4235,3085,2803,0
2630,2066,1431,1
4257,406,1832,0
5524,1652,1631,1
916,2602,3023,1
4136,161,1524,0
2936,1338,2375,1
195,3279,1900,1
2813,2390,550,0
1005,2220,201,1
5187,1855,2794,1
368,1900,406,1
2350,60,866,0
6013,1243,734,1
4148,3062,3564,0
3436,1772,2165,1
3066,2993,833,1
4621,1816,2431,1
1335,1271,2538,1
4789,3308,3522,0
2497,1486,222,1
1754,2913,2800,1
1506,740,435,0
3947,1524,3117,0
4003,1354,222,1
318,2386,274,0
803,45,90,1
3572,3649,2272,1
5742,1594,890,0
711,2531,948,0
98,1285,3020,1
488,2524,1142,0
2883,1693,879,0
3019,650,3476,1
2156,1426,1175,0
1433,3113,638,1
5157,1476,3207,0
1159,339,1175,1
2949,3085,1461,0
1983,1595,189,1
5644,1707,2473,0
4900,3198,265,0
4393,1441,2764,0
2216,3100,3428,1
1761,2317,290,1
5652,2525,2424,1
4529,532,2814,0
1398,299,3695,1
4740,2386,3096,0
4485,1078,2425,1
3537,977,3666,1
3261,610,3047,1
6009,874,548,0
5862,1383,60,1
1926,1886,1986,1
2104,3346,192,1
5618,3435,3180,0
1490,2990,3536,1
5340,2057,838,1
5194,629,1965,1
1371,2698,2058,0
1252,2102,2432,0
2118,1765,3010,1
5092,2013,830,0
317,2066,1926,1
5735,604,564,0
4303,1659,3527,0
1364,2936,3172,1
469,1162,2908,0
630,1313,2152,0
5197,1441,3112,0
5211,1394,307,0
1012,2016,606,0
1290,307,432,0
4404,2888,557,1
3594,3671,3115,1
3666,557,532,1
4397,2324,726,0
4761,1437,299,1
4510,1284,3601,0
5728,3687,1584,1
2928,2971,2106,0
2730,532,3509,1
5336,875,2993,1
714,2682,101,0
669,1267,874,0
4112,2390,299,1
301,90,2419,0
3076,779,476,1
5944,2099,838,1
2233,3128,1598,0
3908,3446,641,1
5410,1034,1584,1
278,3106,3589,0
1312,2179,423,1
4362,2990,261,0
609,3198,3677,0
6034,3146,361,1
1113,3404,1910,1
5574,3636,3665,0
4278,3337,2092,1
2760,531,1385,1
476,3615,1264,0
5792,2388,3684,0
4830,617,361,1
5855,2409,1780,0
1347,2705,1704,0
5300,639,1959,0
637,2287,485,0
2646,2086,1172,0
1058,413,2985,1
3449,1809,1461,0
896,885,1040,0
3588,1823,2282,0
5006,3106,3675,1
1971,2664,575,1
4564,2101,2410,0
2755,91,3092,0
1569,3158,3606,0
3432,1895,240,1
1050,1388,1715,1
4247,260,45,1
5183,3278,875,1
388,2770,948,0
5283,629,1437,1
511,1263,2797,0
859,2099,3292,0
1198,1086,2898,0
4071,1900,3675,0
610,3365,2175,0
1865,817,1621,1
5779,2798,463,0
1961,2099,570,0
1465,797,3058,0
3667,3155,3238,1
2097,909,986,1
2210,3595,3652,1
1548,1759,671,1
161,1693,2535,0
1148,751,1203,0
904,2618,2726,0
2704,290,406,1
1555,1546,2846,1
1770,3604,2562,1
1954,278,2444,0
175,2358,1305,0
4764,1312,1833,1
4994,2215,2642,0
3240,1386,1520,0
4521,68,1484,0
1743,745,1397,1
3807,223,1387,0
4831,538,639,1
3559,958,1095,1
1116,1662,3003,1
287,580,1553,1
2079,1089,101,1
5421,734,347,0
4526,3451,2056,0
644,1522,1173,1
3789,1631,3225,0
5262,325,995,0
3590,3665,1874,0
2107,507,3556,0
5077,2257,2398,1
1138,3072,3328,0
3746,287,40,0
4394,3704,2575,0
1503,2783,1743,1
5055,73,2524,1
4262,2261,2217,0
1462,1373,1436,0
78,1281,129,1
5843,3085,2908,0
3351,509,1112,1
772,2241,1158,0
1633,2087,1377,0
88,754,974,1
566,178,1351,0
2428,3640,2044,0
599,3393,2914,0
3872,65,575,1
207,448,3154,0
2837,1743,2886,0
4738,638,1289,0
2237,2449,3106,1
4963,3430,3224,1
4858,2077,1439,0
4304,761,1436,1
458,2408,290,1
4170,2689,3062,1
829,1670,3553,0
2382,278,2167,1
3884,3635,277,1
5506,3652,2184,1
209,2259,3165,0
1385,1078,1601,1
1701,3551,2633,0
1803,3145,842,1
5277,3566,1880,0
3298,3187,2682,0
1308,2320,673,1
5542,1708,2985,0
3150,152,2339,1
2602,450,1677,1
4015,858,1158,0
5711,2194,259,0
4923,960,772,1
3735,3681,1601,0
2564,2588,3317,0
4598,2489,2407,1
2028,2924,3118,1
341,1888,281,1
1329,920,2013,1
2663,3031,2902,1
2632,3213,3685,1
1078,421,2324,1
5215,3537,2884,0
4483,1153,2240,0
249,1285,1446,1
1494,1268,115,1
4995,1224,1594,1
5306,3209,2261,1
5600,3285,535,1
1190,1898,3001,1
5597,135,902,0
2820,2895,3500,1
2024,1677,1953,0
4383,3635,3398,0
1947,1053,3476,1
1222,1782,1095,1
402,1965,2486,0
1471,814,308,0
4928,308,3432,0
4008,1529,479,1
1043,2139,2324,0
5415,2357,287,1
4422,3276,1,1
2887,510,3632,0
4492,1833,2580,0
1904,1066,1344,1
1448,647,1807,1
2023,563,1886,1
5034,3686,877,1
2911,1760,2696,1
3639,977,255,1
3003,226,538,1
5633,1865,549,1
3876,2394,3158,1
428,2099,3047,0
5071,1461,149,0
76,1621,540,1
3928,855,3532,1
5756,3195,3677,1
4343,192,1693,0
138,2167,3208,0
2282,2370,2355,0
5782,3057,2050,0
5204,52,1162,1
1769,980,127,1
1930,3429,406,1
2816,266,18,0
1469,2215,888,0
3180,2425,2800,0
2757,2450,320,0
2768,451,1620,1
5416,406,2996,0
5325,2637,1162,1
3169,3445,2935,0
4920,565,2407,1
749,2431,809,0
4432,1831,1253,1
976,982,2718,1
1657,580,28,1
228,1006,3684,1
2860,1428,1399,0
58,1344,3597,1
4192,1419,3088,0
4160,2511,1626,1
3956,1268,1965,0
4988,2798,1112,0
5276,2274,1869,1
5592,581,2431,1
1993,1253,405,0
5448,2050,3015,1
1500,2178,3585,1
3980,1832,1,1
915,2327,1019,1
4466,2187,2681,0
5221,2681,3225,0
2674,1209,1128,0
5113,2830,3137,1
3589,192,1201,1
1631,1324,1601,1
338,3394,1350,1
525,2538,2560,0
4759,2744,425,1
2539,2074,1222,1
6037,2993,745,1
125,713,2530,1
4612,3420,2444,1
1324,124,1642,0
5051,2066,2953,1
2283,3137,3238,1
91,1661,2099,1
106,738,447,1
3662,949,3461,1
2053,314,3386,1
5870,3429,2993,0
650,1553,1113,1
1440,703,3268,0
5636,1555,2532,1
1663,127,745,0
5535,710,3146,0
2578,2115,352,0
1509,3640,313,0
885,2491,1601,1
3737,457,3551,1
3651,3127,974,0
1830,2462,814,1
3819,170,624,0
498,3147,2246,0
1995,3689,127,0
4183,287,1071,0
4652,310,18,0
3975,2760,3671,0
3288,2338,352,0
5713,687,2458,1
3365,435,926,0
4522,629,988,0
3426,2417,635,0
4382,1782,2432,1
4487,1961,1726,1
408,50,213,0
5814,2993,1243,0
290,3154,2861,0
2016,1015,406,1
4890,3576,2379,1
291,2729,964,0
3907,3084,3533,1
4739,3365,675,0
5671,2870,2248,1
5900,2496,788,1
4661,833,1738,0
4358,404,3390,1
4021,1240,664,1
623,1066,3100,0
5081,3666,641,0
4355,914,1183,0
887,745,366,0
5,1538,1486,0
3787,839,2099,1
5552,1867,2207,1
4799,2012,2758,1
157,2019,2068,1
6015,2587,2956,1
5368,3216,2524,1
3929,2817,2898,0
2801,2840,1823,0
1381,1095,1341,0
824,237,794,1
5056,1571,1524,1
559,3261,273,1
4133,3200,3015,0
4109,3595,250,0
2517,2168,3405,1
2298,692,751,1
5585,762,2101,0
840,3158,3562,1
1094,40,189,1
5619,2102,1860,1
2996,334,1642,0
4784,2301,1782,1
1499,449,638,0
2295,726,730,1
3212,3093,2895,1
260,532,630,0
4020,1342,1344,0
509,2162,71,1
2275,1702,1825,0
4572,3009,1534,0
5640,1431,1323,1
296,42,2564,1
2481,2211,1573,0
692,3501,3212,1
4481,3007,2457,0
591,1225,629,1
5901,3694,1828,0
894,352,91,1
3864,60,1099,0
1593,3567,2353,0
3716,826,1574,1
1024,331,3582,0
4593,1487,1113,1
2253,2073,3564,1
1584,2102,2167,0
2232,353,170,1
2510,3544,281,1
4395,2745,2339,0
5556,3668,1469,0
5549,3001,2897,0
380,814,2487,0
2960,1332,3519,1
5930,1237,3450,0
627,183,1310,0
899,1439,1003,1
1594,2179,2407,1
2215,3112,241,1
3764,1725,1486,1
3297,1748,1448,0
927,1189,2935,1
3592,920,1162,1
5564,888,3238,1
1802,794,181,1
4056,2805,258,1
4293,14,528,0
2791,2261,1417,1
3826,2390,1092,1
103,1435,254,0
3384,2473,3649,0
362,856,241,1
3986,2090,3615,1
4399,3666,3538,0
601,2101,259,0
4767,3636,1505,1
5109,2990,598,0
4272,3635,1529,1
455,2272,575,1
1818,3275,1353,0
5378,1869,3593,0
1823,948,278,1
5094,1329,1581,0
776,307,3542,0
2881,463,3163,1
545,1877,1360,0
1618,178,2863,0
2604,1158,473,1
3944,1064,731,1
1387,3276,3423,1
3407,320,1926,0
1623,568,1677,1
2196,375,3631,1
3030,565,2555,0
5715,2390,2261,1
971,3326,3335,0
955,1087,2648,0
2612,782,3532,0
198,726,565,1
5218,1849,72,0
2188,406,664,0
953,466,1986,0
910,1308,3337,0
3936,3532,2776,0
272,2141,1993,1
5285,1397,3671,0
2767,710,3540,0
1150,2431,814,1
4190,296,1440,1
4604,1331,1189,1
5752,1117,1486,0
4214,406,2450,0
1807,568,3524,0
4480,1181,962,0
4135,3692,706,1
5766,775,538,0
5603,2889,1688,1
1556,1307,2658,0
3913,928,325,0
5483,1608,1898,0
3706,2570,1264,1
5274,137,359,1
1191,3154,2357,0
294,2812,428,1
3502,964,14,1
3247,1230,678,0
2546,2524,3541,1
374,1159,240,1
2410,60,3587,0
979,1568,2616,0
1015,2121,274,0
2236,3009,2866,0
453,2014,476,1
991,3299,1225,1
2584,3106,880,0
1061,3003,2625,0
1796,2830,1271,0
5260,423,943,1
2696,662,3303,0
5887,1200,1990,1
3918,982,1234,0
1296,981,833,0
3950,556,2513,0
190,166,1785,0
194,3698,2335,1
2008,2186,1369,0
5074,18,676,0
3033,1466,3100,0
3888,2425,548,0
838,375,2836,1
4826,2448,3117,1
1089,2425,1626,0
5311,1900,1427,1
5347,531,3243,0
500,321,161,0
4748,3500,2037,0
5942,3007,1996,1
4716,124,2673,1
5205,1568,2807,1
237,2471,3500,1
1824,2765,3605,0
1446,2486,3423,1
3593,247,1047,1
5520,1785,2745,0
5346,319,2101,1
3305,3113,858,1
3427,634,1869,0
3058,1460,773,1
1228,1062,2183,0
3401,1365,1707,1
2240,1621,1435,1
5634,1662,2081,1
2373,265,2990,1
5750,1271,273,0
3336,1662,1771,1
1794,3701,1153,0
720,2507,1360,0
4356,2047,1432,0
3689,3009,2357,0
3566,361,432,0
5837,3190,1071,1
882,1782,2476,1
3345,2664,2749,0
5786,3522,1,1
4256,1614,1225,1
2964,3695,2106,0
3158,3276,3598,1
1925,2628,861,1
604,1264,961,1
4274,1268,1253,1
3293,1225,3086,1
2476,3048,3235,1
5452,1922,1338,1
96,692,1102,0
4169,810,3435,1
4982,1162,463,0
4989,814,3005,0
4509,2333,1670,0
1098,3381,1095,1
2267,39,3267,0
2224,3373,192,1
700,369,2169,0
1991,87,2597,1
3721,3476,2730,0
624,1380,2009,0
1989,1324,1524,0
3085,1439,4,1
5481,119,2425,1
2048,2765,2734,1
3458,2032,1174,1
1662,1965,299,1
1605,1268,64,0
2124,1112,1087,1
3934,509,1394,1
4025,265,3663,1
3862,1159,2227,0
5038,2462,2471,1
49,1115,2717,0
2190,2401,3598,0
484,3334,3292,1
2827,675,1183,0
5612,1679,133,1
1756,408,402,0
4592,162,1243,0
1328,85,2214,1
2138,1386,1099,1
2420,510,667,0
3183,3575,791,0
2040,3353,2215,1
3577,3180,736,0
3725,3393,18,1
2433,65,1306,0
5023,2524,1678,0
3392,3373,3575,0
3263,565,3519,1
2321,2731,3005,0
1695,799,772,0
3891,2705,2291,0
3125,405,140,0
2195,2764,354,0
5758,2567,125,1
3536,1338,3224,1
4166,3451,2211,1
5049,3238,307,1
527,1264,1807,0
3444,1164,2970,1
1264,222,1094,0
4033,2956,1375,1
3910,3593,164,0
4239,2827,842,1
618,517,1849,1
4635,532,972,0
2913,2487,466,1
3867,710,2090,0
1718,1267,3675,1
3380,3203,1307,1
5990,240,552,1
2397,2141,3239,1
2187,1314,3190,0
1876,3154,1172,1
187,3155,192,1
2322,287,2023,0
1927,90,357,1
433,1071,98,0
1597,1642,3567,0
2957,3057,320,1
1837,463,3064,1
4689,2899,3474,0
2716,1011,298,0
2326,2862,1380,0
598,3023,1596,1
4785,2567,2865,0
3624,3010,1669,1
1921,2308,2614,1
3304,3276,607,1
3691,3373,2555,0
2280,404,3317,1
4489,1432,810,1
3834,3216,3398,0
370,1199,1268,1
84,433,1314,1
206,595,3587,1
3036,2263,2797,0
4171,2313,2013,1
2063,1833,2626,1
6000,788,557,1
3060,1961,3677,1
3507,475,499,0
1953,1213,648,0
4490,60,1556,1
242,2936,2990,1
3531,3354,2409,0
5902,3350,3359,1
1112,40,1736,0
1070,3330,3337,0
871,1726,119,1
4496,3554,1221,1
4992,776,2986,1
322,3575,129,0
5403,2393,1461,1
4331,3163,645,1
5701,2824,241,0
2771,985,166,1
1994,1760,222,0
2227,539,2147,0
1144,334,1081,0
4249,3449,532,1
4687,1253,3649,0
5154,3100,3397,1
1528,3597,2044,1
4539,603,1112,0
2159,3541,1712,0
1238,638,963,1
438,1037,3086,0
4682,1380,1399,0
3509,2338,1953,0
470,2417,2419,1
2781,3423,2448,0
3018,870,565,1
6039,606,2738,1
2402,1469,1546,1
2505,756,3032,1
224,647,3106,1
3193,974,1584,1
5280,1019,1251,1
3821,3649,2080,1
2842,3209,1715,0
1019,2524,2592,0
1438,1380,2880,1
6022,3244,2394,0
4464,34,3666,1
2208,3614,120,0
3327,3677,398,1
1444,1373,1616,0
2467,122,2683,1
2140,383,358,1
3411,2697,788,0
4925,2964,634,1
5270,2661,1926,1
2714,2155,3165,1
3654,319,609,1
3091,1546,1153,0
2549,1584,884,1
1481,2913,2143,0
2260,146,836,1
2005,37,821,1
1920,3119,2099,0
2640,3467,682,0
1206,2263,1357,1
244,3084,539,0
1084,1670,2735,0
1319,2101,1286,0
107,3005,791,1
3987,3631,3614,0
4046,1567,307,1
2770,629,3541,0
1867,1071,2010,0
2691,838,1484,0
3321,2867,1487,0
625,3231,1719,0
1028,61,3210,0
3313,2272,557,1
4101,855,1832,0
4563,2101,3092,0
3438,3339,375,1
1576,1529,305,1
5579,3069,2009,1
1475,1611,1310,0
2128,1462,1331,1
1707,310,266,1
1416,1264,162,1
3663,2830,2669,0
3538,1344,2407,1
2808,995,1986,1
5589,726,261,0
2017,195,1565,1
490,1224,266,0
5078,3118,1075,0
2567,2077,2099,1
5487,1815,1164,1
3175,1253,1385,0
4128,1339,255,1
3206,3415,1159,1
5030,532,125,0
5166,3684,1611,1
5649,718,135,1
884,1872,439,1
285,2776,639,1
1760,1400,29,0
4889,2507,995,1
1030,962,3329,1
441,3544,1418,0
3800,2338,2532,0
5370,673,1087,0
5360,357,3593,0
2654,838,35,0
5105,509,287,1
329,333,634,0
3859,1431,3486,1
851,1726,199,1
3143,1002,3314,0
1286,3373,1266,0
3309,3035,406,1
4469,3266,531,1
160,1144,3373,1
5981,629,299,0
1033,3018,3127,0
1931,1603,1693,0
4289,1825,2420,0
3112,656,479,1
907,2628,2183,0
3467,2103,700,0
3448,1794,1310,1
716,3541,2681,0
1361,463,3117,0
789,50,2265,0
2559,1629,2333,1
4041,2656,2449,0
2279,2431,2862,0
3636,241,1677,0
1812,377,3079,1
1877,1599,274,0
4883,2590,1050,1
1840,3604,845,0
5616,1338,3062,1
743,1782,3387,1
4573,2007,2656,1
5375,2380,3154,0
5934,334,369,1
27,154,3353,1
874,2637,56,1
83,997,2578,0
5647,3196,2836,1
2607,3110,1337,1
202,1710,3085,0
4072,1595,633,0
120,307,2166,0
1795,284,266,1
3897,3545,1200,1
3747,405,1584,1
5438,297,2789,0
2312,1652,1828,0
4364,3402,2231,0
252,1835,1232,1
5227,2099,2938,1
4324,1816,2071,0
3973,1487,3010,0
758,1898,3400,1
271,2631,1972,1
3355,665,3467,0
3254,2167,3635,0
1240,3681,2883,0
568,1642,2135,0
1123,3695,838,1
2174,81,3367,0
212,1498,3346,0
3043,1221,2436,0
5791,2124,3346,1
1417,1693,686,1
3094,2888,2883,0
4804,423,2986,0
503,602,2862,1
4161,3069,2608,1
1934,1773,583,0
5400,2814,3154,1
216,127,170,0
1311,423,1436,0
6005,512,408,1
1026,527,2388,1
2213,741,1492,1
1066,2379,324,1
5833,2643,3112,1
3786,2453,876,0
5432,3145,1652,0
4378,606,3194,0
2489,3572,647,0
1870,726,1704,0
5003,1286,1993,0
1429,40,1154,0
1655,2261,1458,0
4259,359,3681,0
3280,3301,672,1
3532,2246,3028,0
4040,3536,1684,1
4284,1153,1596,1
4917,3072,281,0
3480,266,2261,0
5998,2524,2491,0
945,3509,2525,1
3161,920,3640,0
1115,2983,1003,1
1822,2254,2167,1
273,1115,3145,1
647,2899,1986,0
5625,359,2458,1
3299,45,3523,1
5793,788,2044,0
143,1957,1042,0
5602,1143,1439,1
3388,2220,3701,0
5072,3050,2830,1
1211,1534,184,1
215,1972,1002,0
5198,1037,1128,0
403,334,449,1
1363,494,1426,0
3396,199,2860,0
5717,1867,1440,0
4332,2970,2458,1
3228,494,924,0
3795,274,1965,0
2206,173,161,0
1136,1515,3557,1
3272,2697,344,0
5282,876,1938,0
5263,2445,1726,0
632,842,240,0
864,817,1047,1
4904,1186,1307,0
532,2305,602,0
2325,1311,37,1
5748,465,170,1
1081,2681,83,0
371,3523,924,0
2669,2765,2980,1
2580,2560,541,0
3629,129,2462,0
5289,65,557,0
3360,2353,1556,1
1532,2379,90,0
1424,2918,127,1
2702,2090,2407,0
4964,3354,2422,1
2026,2266,2422,1
1612,476,3510,0
2731,30,2324,0
2500,2388,968,0
1008,1642,565,1
2596,246,2764,0
1752,3225,241,1
4341,1807,3005,0
4335,15,983,1
2362,591,2324,1
4124,2818,1154,1
173,3114,2101,1
536,2852,3476,1
2528,2248,69,1
4290,3538,218,1
737,2567,2407,0
5214,2168,463,1
2438,467,1218,1
5466,2320,3666,1
4187,1227,3323,1
4477,3523,779,0
4053,1584,1112,0
4064,691,1410,0
2725,204,1146,0
3943,163,1982,0
1176,423,1239,1
3368,1856,2772,1
1337,2737,2013,1
4012,2694,361,1
5666,405,1809,0
2007,2524,2301,1
970,2416,1555,1
3124,217,2834,1
782,3221,615,0
4721,1246,1435,1
5760,2054,2502,0
5011,1712,2518,0
806,2273,1338,0
4587,2493,2458,1
4824,3635,2580,0
4348,2563,934,1
1014,176,634,1
4406,369,2734,0
1996,2608,1743,1
4216,307,2261,0
3865,3500,408,0
1685,2218,1310,0
1166,918,120,0
1402,775,3527,1
3295,2484,3615,1
2733,1834,675,1
4643,1071,1285,0
2894,3411,1743,0
3391,3652,2167,0
860,638,2673,0
4948,4,3060,0
5479,449,549,1
4143,273,738,0
3923,1692,2626,0
3184,775,1891,0
2469,1756,261,1
2436,3671,2868,0
1999,8,1117,0
4004,161,2898,0
5725,3435,2060,0
4650,1556,2793,0
2002,1926,1747,0
5812,3677,1630,0
4926,2760,1499,1
4699,1095,2380,0
5813,2886,2543,0
1025,763,833,0
2914,2211,2374,0
389,3367,1910,1
4588,1123,1555,1
5502,2660,1462,0
2368,1712,410,0
2655,1066,3316,1
4669,3318,1828,1
2734,662,3069,0
3613,1622,2519,0
2867,3015,2291,1
2012,1201,60,1
5845,2602,920,0
4350,463,1220,0
5155,3652,696,1
5962,3373,1307,0
356,102,2473,1
1540,1639,2760,1
5503,1712,2936,1
1256,1478,2102,1
1640,3587,735,0
197,713,473,1
4242,547,199,0
3813,1898,1926,1
4540,255,408,0
1831,962,2830,1
3052,261,290,1
457,217,1603,1
1334,2493,3435,1
360,87,3467,1
3598,3444,3461,0
5873,3103,1828,1
4075,109,2971,1
3702,1596,3658,0
3000,2047,1336,0
4562,920,876,1
570,3150,3265,1
519,3197,3386,1
2784,3689,1630,0
5319,2369,1906,1
30,1596,241,1
1838,2088,1800,0
5584,3533,2394,1
1110,1992,2167,1
1489,1223,926,1
5096,1462,1011,1
5380,1007,471,0
1339,580,2625,1
2387,1809,1041,1
2811,3402,2473,0
5828,119,2914,0
3790,3536,2789,1
510,3610,634,1
2895,2777,1529,0
2225,3423,723,0
5878,1546,3394,0
199,260,3476,1
2266,1604,501,0
3472,2214,1765,0
2648,3397,718,1
4014,1201,2375,1
